items,scaled_items
-37.93111107,[-1.0399087901757673]
-28.6879199,[-0.8228149383233879]
-26.08325885,[-0.7616395401611573]
-27.06541068,[-0.7847072361502432]
-26.11587162,[-0.7624055128353843]
-23.42851652,[-0.6992878882808186]
-24.5715871,[-0.7261350659045757]
-27.86295575,[-0.8034390927231261]
-25.65325018,[-0.7515399720809032]
-10.3219622,[-0.3914556353813857]
13.05715086,[0.15764711644319565]
33.89859322,[0.6471478653595191]
50.85970275,[1.0455116481522753]
52.01622585,[1.072674783688209]
41.7937269,[0.8325800337478153]
34.56674139,[0.6628405906494816]
31.70184432,[0.5955530566530496]
36.9613174,[0.7190817437321353]
48.56196664,[0.991544963542397]
60.37232452,[1.2689335879653085]
70.91333644,[1.5165092182911115]
81.82207648,[1.772721640016874]
59.93098929,[1.258567994170189]
31.38765908,[0.5881738212037015]
6.195709773,[-0.0035068235152925244]
-4.616181905,[-0.25744457802218185]
-6.337871203,[-0.297881712180886]
-7.199625844,[-0.318121652145944]
-10.86406208,[-0.40418787783677057]
-7.171711274,[-0.31746602559742343]
0.711739135,[-0.13230826095746231]
10.12127776,[0.08869257594884533]
21.2534531,[0.35015279889657364]
25.09152276,[0.44029713442340795]
17.03291552,[0.25102547984860885]
1.402767069,[-0.11607816107414985]
-5.203086474,[-0.2712291434618222]
-16.46397664,[-0.5357124778926864]
-32.47088914,[-0.9116651361226257]
-47.52772239,[-1.2653033836524]
-48.96691835,[-1.299105626706817]
-35.79778459,[-0.9898035771293213]
-28.8442887,[-0.8264875557643981]
-27.41163114,[-0.7928388794181498]
-28.94587776,[-0.8288735672550014]
-34.00961154,[-0.9478049461302054]
-36.45432555,[-1.0052236851075986]
-33.59252484,[-0.9380088749904805]
-24.98693584,[-0.7358903177618877]
-21.06422163,[-0.6437579446558401]
-27.8177579,[-0.8023775356081122]
-39.92384061,[-1.0867118177862654]
-53.68002843,[-1.4098019438826823]
-64.63813178,[-1.667173756441219]
-71.68880908,[-1.8327722672881106]
-76.39951553,[-1.9434121306607892]
-63.93859499,[-1.650743809958402]
-41.95022181,[-1.1343052183703677]
-17.35253005,[-0.5565818377063779]
6.533709582,[0.004431742193413751]
26.30070551,[0.4686970815805057]
41.62126458,[0.828529429507397]
42.2013898,[0.84215476909523]
26.96643327,[0.48433295895719924]
18.23842218,[0.2793390870692953]
16.96753578,[0.24948991282108976]
11.69467455,[0.1256467796811987]
6.606749413,[0.006147220966794659]
-10.04850359,[-0.38503294197656046]
-31.11254642,[-0.8797618845510758]
-50.30274304,[-1.3304799996931556]
-70.04295572,[-1.7941162837716966]
-64.51153045,[-1.6642002844147463]
-60.11125716,[-1.5608515317859246]
-55.77481132,[-1.4590018877138298]
-47.67305219,[-1.2687167292698027]
-34.33527517,[-0.9554537733095451]
-19.50533324,[-0.6071444981773709]
-10.5339444,[-0.39643443885691104]
-0.559996029,[-0.1621773700358238]
-10.30838665,[-0.3911367878766321]
-22.62150285,[-0.6803336437027715]
-40.0872432,[-1.0905496371078964]
-41.36431123,[-1.120543998645074]
-44.82016888,[-1.2017113611818389]
-47.96947468,[-1.275678772891559]
-53.07691971,[-1.3956367932650564]
-42.38207581,[-1.1444481275208507]
-28.16134789,[-0.8104473973057817]
-18.63907477,[-0.5867987772576932]
-3.885208839,[-0.2402762910550863]
12.09621411,[0.13507769679069623]
26.97729869,[0.4845881539257346]
28.8234006,[0.5279473539231024]
31.4791706,[0.5903231425798672]
34.34638831,[0.6576651812021475]
38.72154651,[0.7604240583726521]
32.15961937,[0.6063047707589925]
16.42987855,[0.23686201441563245]
-2.909386286,[-0.21735725012442114]
-23.68496088,[-0.7053109697982615]
-42.47538938,[-1.14663977345447]
-50.17157953,[-1.3273993762283076]
-47.83761817,[-1.2725818730091225]
-29.52111884,[-0.8423841935640451]
1.042847617,[-0.12453155111598727]
33.28486305,[0.6327332498709035]
57.35153474,[1.1979846184032625]
59.19448101,[1.2412697022182364]
51.90445105,[1.07004954080123]
45.5478539,[0.9207528169115132]
45.17928811,[0.9120963512450009]
53.62058138,[1.1103561120673953]
64.03360106,[1.3549256022108986]
62.29484895,[1.3140877155942627]
62.92556093,[1.328901181055417]
62.19089452,[1.3116461489090396]
60.79688374,[1.2789051653906884]
45.80278582,[0.9267403759108931]
22.66653338,[0.38334166574133877]
-3.988352269,[-0.24269880986922074]
-25.27422552,[-0.7426378600426385]
-44.72296046,[-1.199428237318862]
-59.02704237,[-1.535386693867137]
-68.84257064,[-1.765922966557927]
-75.29295653,[-1.917422496648717]
-80.73446557,[-2.045226643036738]
-86.49122891,[-2.1804351337730785]
-77.1174616,[-1.9602744539528192]
-73.26480731,[-1.869787570766166]
-62.00693046,[-1.6053750097689847]
-45.583142,[-1.2196312300273762]
-36.96192515,[-1.0171456231413358]
-38.67459181,[-1.0573708435571276]
-29.14773304,[-0.83361452083326]
-27.6131475,[-0.7975718728182712]
-21.28771689,[-0.6490071541519745]
-17.89893217,[-0.5694151264168944]
-12.30482949,[-0.4380270293708696]
-13.1151127,[-0.45705806528854515]
-8.024931882,[-0.33750552763344477]
5.071270943,[-0.02991639920051369]
11.7221218,[0.12629143033438378]
21.10381508,[0.3466382665724127]
31.93256781,[0.600972034821487]
33.80230012,[0.6448862395204198]
38.00429378,[0.7435780194837545]
45.99439122,[0.9312405916433906]
41.82462189,[0.8333056611051516]
28.62774918,[0.5233521097474713]
23.28265656,[0.39781248560232585]
22.21855906,[0.3728201403426868]
24.69518169,[0.43098831369784957]
30.78129578,[0.5739322306103828]
40.24198931,[0.7961345373514415]
27.45273082,[0.49575457799917294]
-0.688727178,[-0.1652008648955317]
-25.57404943,[-0.7496797924556129]
-44.73437864,[-1.199696414902962]
-51.05102015,[-1.3480547049086127]
-44.79898552,[-1.2012138298495323]
-41.43113469,[-1.122113474171296]
-30.69559828,[-0.8699690677553927]
-13.13109061,[-0.45743333676812986]
3.860398551,[-0.058356030800276924]
17.09602702,[0.252507772963529]
25.73997982,[0.4555273766987356]
23.30899488,[0.3984310909340731]
11.87195094,[0.12981045147373876]
9.988292236,[0.08556915903419039]
14.81540504,[0.19894304611201227]
29.10102766,[0.5344679512715019]
45.25942961,[0.9139786261658848]
50.48947351,[1.036816113211827]
44.95587757,[0.9068491315585319]
25.15677359,[0.44182967375541277]
12.94153301,[0.15493161224797186]
10.26953725,[0.09217473088492782]
18.39186714,[0.2829430325899562]
21.38921506,[0.3533414256694448]
27.44971209,[0.49568367740744557]
23.6419876,[0.4062520556738515]
12.79757319,[0.15155044320570316]
-4.332438484,[-0.2507803263508988]
-11.41092759,[-0.4170320501391288]
-10.17010505,[-0.3878889825859935]
-8.964969664,[-0.3595840954384151]
-2.436598908,[-0.2062529430610407]
10.54746684,[0.09870243372338945]
15.48764965,[0.21473198405430743]
8.082007091,[0.04079644177175799]
-14.83566942,[-0.49746859870774046]
-35.37112599,[-0.9797826917882749]
-45.22583496,[-1.2112391974294425]
-44.72775454,[-1.1995408353679715]
-10.60859839,[-0.39818782921173257]
6.967101019,[0.01461076096385079]
14.47247236,[0.19088862258468198]
12.69995199,[0.1492576244225933]
5.485764791,[-0.02018122610104454]
-1.820805004,[-0.1917898568705844]
-4.688760469,[-0.2591492230663971]
-10.22084172,[-0.3890806293796044]
-16.95343727,[-0.5472083878595461]
-14.15186577,[-0.4814081748174471]
-16.84201676,[-0.5445914661442662]
-11.60903417,[-0.4216849583975979]
-7.891178574,[-0.33436407785731537]
-6.363102772,[-0.2984743233691375]
-16.95594588,[-0.547267307316872]
-29.34835463,[-0.8383264988651771]
-25.17221866,[-0.740242035727694]
-15.01811065,[-0.5017535765502344]
-0.406318164,[-0.15856795430010015]
9.64189427,[0.07743334670166568]
22.29414009,[0.37459530398778423]
34.46884577,[0.660541326592902]
48.8682948,[0.9987396605861077]
63.29821928,[1.3376537682451126]
58.82996402,[1.2327083302884232]
44.0711367,[0.8860693164679471]
27.6106627,[0.49946390733456175]
9.08625095,[0.06438301090569575]
2.122885703,[-0.09916481100159757]
-8.451859754,[-0.34753273733743056]
-50.46167167,[-1.334212739590206]
-80.17110884,[-2.0319951431972014]
-79.06283213,[-2.0059651655123214]
-77.57762243,[-1.9710822026208898]
-70.23729091,[-1.79868061379275]
-73.32364798,[-1.8711695553492973]
-84.54893321,[-2.1348166404200613]
-72.18705417,[-1.8444744969364275]
-65.95764456,[-1.6981650133253547]
-64.11177379,[-1.6548112420886814]
-64.04133521,[-1.6531568586219796]
-68.67638863,[-1.762019867293188]
-76.28994285,[-1.9408386087329734]
-82.08607964,[-2.076971859518523]
-71.84075613,[-1.8363410315552795]
-54.30658439,[-1.4245177973423555]
-42.70198111,[-1.1519617094134764]
-29.89771718,[-0.8512293188814968]
-16.85295308,[-0.5448483263335908]
-12.28436574,[-0.4375463994424027]
-15.18038006,[-0.5055647809932464]
-23.98859545,[-0.7124424027789817]
-37.72883592,[-1.0351579751552968]
-55.68717175,[-1.4569435064171476]
-60.21532707,[-1.5632958107376742]
-56.02518783,[-1.4648824542811072]
-52.69878477,[-1.3867555779861813]
-50.27657256,[-1.3298653364017086]
-41.90785577,[-1.1333101716768421]
-39.99755426,[-1.0884431224751197]
-43.89704655,[-1.180030084806091]
-49.02255156,[-1.3004122780167036]
-48.06101245,[-1.2778287107986939]
-33.69537801,[-0.9404245764987428]
-11.21737587,[-0.4124861213949705]
17.66995141,[0.26598747431402336]
46.88064071,[0.952055839532103]
51.49641405,[1.0604660190067445]
46.11908256,[0.934169203937064]
40.31492136,[0.7978474846838929]
37.37478075,[0.728792713634242]
26.75165826,[0.47928856104905415]
13.61557975,[0.17076287662667228]
-2.706456689,[-0.2125910641765889]
-7.099025889,[-0.31575887165969707]
-13.05406841,[-0.45562432451590956]
-12.14509463,[-0.4342753536352156]
-13.33167594,[-0.46214446316526797]
-8.859634077,[-0.35711008966504304]
-1.542571921,[-0.18525502592418164]
1.583052253,[-0.11184382205566183]
-3.163134868,[-0.2233170161895494]
-3.636942417,[-0.23444528390113728]
-0.525607928,[-0.16136970035046572]
8.924952615,[0.060594613998340055]
26.74759033,[0.4791930180080715]
31.413355,[0.5887773385547]
15.86789385,[0.22366273929936276]
-5.022974576,[-0.2669988743932595]
-22.93008191,[-0.687581207396338]
-39.63882363,[-1.080017654169661]
-39.01839153,[-1.06544563116109]
-39.82632184,[-1.0844214047657146]
-29.74428595,[-0.8476256958358913]
-25.36423005,[-0.7447517869043139]
-25.27878755,[-0.7427450079579798]
-22.49114334,[-0.6772719037007535]
-23.93401658,[-0.7111605146409861]
-30.64728872,[-0.8688344262372413]
-26.27597347,[-0.7661658080262921]
-15.28807959,[-0.5080943084454402]
-1.440330481,[-0.18285369205362687]
4.61986388,[-0.04051854907036647]
11.29382331,[0.11623202907062546]
9.566329267,[0.0756585594810194]
-6.074805334,[-0.2917031119829953]
-26.33350398,[-0.7675170210202923]
-32.08046236,[-0.9024952236997799]
-26.71562794,[-0.7764919259893394]
-25.95557938,[-0.7586407459747151]
-19.49761545,[-0.6069632312612083]
-16.31901135,[-0.5323076934830401]
-18.09934983,[-0.5741223147665043]
-14.45163466,[-0.4884488149815098]
-18.58843403,[-0.5856093835618302]
-27.00059323,[-0.7831848755683892]
-10.52276268,[-0.3961718149837823]
5.63621595,[-0.016647595667328773]
21.0704134,[0.34585376485258723]
21.84944811,[0.36415087056100476]
8.325402345,[0.046513040318907635]
-11.86461103,[-0.42768766503443756]
-31.13974929,[-0.8804007954770889]
-36.82963617,[-1.014038565881822]
-33.74555063,[-0.9416029755097551]
-22.13813983,[-0.6689809476560448]
5.660739461,[-0.016071614562316726]
34.87375531,[0.6700513940656679]
57.68539186,[1.2058258852142727]
60.65897695,[1.2756661632228152]
62.04318098,[1.3081768166427732]
63.04420376,[1.331687732635456]
46.33402222,[0.9392174689623173]
24.50919009,[0.4266199486912664]
3.737110958,[-0.06125167343686413]
-16.85964537,[-0.5450055074398876]
-24.73410665,[-0.7299521453592697]
-30.70936058,[-0.8702923014376135]
-34.75269643,[-0.9652577022245491]
-36.67640875,[-1.0104397297000964]
-41.53114405,[-1.1244623834153413]
-36.14423395,[-0.9979405965472798]
-22.37802085,[-0.6746150077615091]
-2.386791833,[-0.20508312956672015]
4.761148261,[-0.03720021778047396]
14.05433054,[0.18106776995328888]
14.96422642,[0.20243839809900216]
5.83374304,[-0.012008297829102678]
-9.188287109,[-0.3648291286124808]
-15.11548854,[-0.5040406807371488]
-24.47327122,[-0.7238259312458952]
-20.60526069,[-0.6329783776770921]
-7.162614807,[-0.31725237784060895]
1.334595432,[-0.11767930109075435]
13.76015928,[0.17415860073206332]
28.55392967,[0.5216183187360109]
42.56238299,[0.8506333779077294]
39.23213245,[0.7724161362576178]
29.76854337,[0.5501458220404429]
16.9638775,[0.24940399118626175]
2.754579181,[-0.08432829320089019]
-17.54170477,[-0.5610249643152043]
-35.86557567,[-0.9913957790439804]
-33.55662096,[-0.93716560436432]
-22.33154378,[-0.6735234057418668]
-0.360204951,[-0.15748489815127234]
21.03149088,[0.34493959574851996]
38.45867061,[0.7542499199565403]
55.19873254,[1.147421981184295]
81.31885613,[1.7609025569639802]
99.72504711,[2.193206814691317]
88.21549878,[1.9228832723036482]
82.2122012,[1.7818844579884976]
78.21057003,[1.687898570602827]
75.39823339,[1.6218455178579299]
74.80561379,[1.6079267240906019]
66.70674143,[1.417709366907761]
61.69858471,[1.3000833205533417]
46.80086705,[0.9501822040303327]
29.19087935,[0.5365782883962881]
17.24936397,[0.2561091816647617]
10.77156245,[0.10396574357637699]
1.586740828,[-0.11175718888537801]
2.108856088,[-0.09949432308290573]
8.537255557,[0.05148881426694107]
18.86028186,[0.29394463949809874]
30.58370345,[0.5692914004871877]
41.89793965,[0.8350276675675136]
43.33059559,[0.8686763058649937]
47.20987373,[0.959788500596257]
53.88036938,[1.116457725303317]
43.12053489,[0.8637426324564184]
23.12244728,[0.3940496672143885]
-4.45086166,[-0.2535617189407085]
-19.72027264,[-0.6121927570960318]
-32.12095922,[-0.9034463691606529]
-42.02620235,[-1.1360897652645139]
-41.01376488,[-1.1123107536569914]
-31.84944005,[-0.8970692271776572]
-16.51983268,[-0.537024362787178]
9.189359679,[0.06680471470111916]
33.73213848,[0.6432383605141611]
43.18937782,[0.8653595390606017]
39.04967457,[0.7681307673583376]
39.57277178,[0.780416696116439]
40.97712601,[0.8134006151492295]
46.29604052,[0.9383253967979263]
57.36847527,[1.1983824988368144]
73.27505669,[1.571978691619149]
88.58812365,[1.9316350731521308]
99.94460116,[2.198363457405685]
105.9187041,[2.3386765803038263]
108.4140949,[2.397285559679614]
95.00360104,[2.082314711001377]
66.18189766,[1.4053824168799576]
45.55055756,[0.9208163174875269]
33.71963455,[0.6429446820348277]
29.62154764,[0.5466933489016067]
25.72973437,[0.45528674289991516]
20.7047096,[0.3372645184420262]
19.91606995,[0.31874182252530714]
22.75679431,[0.3854616146426529]
25.90473119,[0.45939687467334656]
32.84410217,[0.6223811457733915]
42.7819403,[0.8557900971893719]
44.73180425,[0.9015863452284132]
37.52780412,[0.7323867573152332]
16.80807403,[0.24574465159107448]
-7.422807803,[-0.3233635031746802]
-21.21278927,[-0.6472473370783294]
-25.84700712,[-0.756090720805462]
-32.39369208,[-0.9098520169521088]
-42.48929828,[-1.146966450315361]
-39.1356056,[-1.0681986256063616]
-40.40672947,[-1.0980533772873011]
-32.35948629,[-0.909048629185895]
-27.7440295,[-0.8006458844875703]
-25.66861747,[-0.7519009019932327]
-17.89955191,[-0.5694296821846236]
-6.032929732,[-0.2907195841548224]
8.925031718,[0.06059647188212143]
26.2018722,[0.4663757940982281]
43.53279454,[0.8734253311841363]
57.2401415,[1.1953683371755839]
71.77725944,[1.536800086274302]
83.39062664,[1.8095620114638342]
74.32571303,[1.5966553457777282]
67.00972845,[1.424825590950228]
62.65749635,[1.3226051766617968]
62.75029587,[1.3247847491575209]
67.46154412,[1.435437337729405]
73.52729419,[1.5779029670614166]
79.02774366,[1.7070914410851208]
85.26434868,[1.8535699225286337]
95.74220223,[2.099662158908792]
69.46476472,[1.4824867677547753]
57.38622558,[1.1987993984874437]
51.64776933,[1.0640208844346113]
40.25054506,[0.7963354853453567]
21.01246139,[0.3444926521327377]
0.684942538,[-0.13293762979256193]
-7.358156537,[-0.3218450457388299]
-14.92651872,[-0.49960236659291685]
-22.42668288,[-0.6757579277052126]
-22.59107271,[-0.6796189342281423]
-17.84819394,[-0.5682234429837288]
-7.573436034,[-0.32690129247970223]
8.99506776,[0.06224140098145921]
11.30784056,[0.11656125073648849]
2.524076388,[-0.08974208788226772]
-1.24021248,[-0.17815354176320627]
-9.889274672,[-0.38129314924706464]
-21.98038328,[-0.6652757362777928]
-20.15225229,[-0.6223386173747544]
-25.63025271,[-0.7509998329392004]
-34.75251453,[-0.9652534299585183]
-29.45580397,[-0.8408501501313443]
-18.10279284,[-0.5742031803776465]
-4.841633017,[-0.2627397244070513]
4.427877224,[-0.04502771932214841]
6.472240979,[0.002988035626295905]
1.271819757,[-0.11915370671947434]
-9.577216859,[-0.3739638804503012]
-15.93522682,[-0.5232937868823119]
-23.11063455,[-0.6918218281255657]
-31.96320426,[-0.8997411951265626]
-39.05671042,[-1.0663456228712913]
-38.66332707,[-1.0571062698020535]
-31.76672242,[-0.8951264469643601]
-16.12361353,[-0.5277184055837444]
4.35823203,[-0.04666346861591384]
27.14577858,[0.48854522325461286]
46.70455401,[0.9479201098625657]
62.30631398,[1.3143569935393495]
77.31256856,[1.6668073052047754]
89.29904871,[1.948332494726046]
97.45337775,[2.139852357077364]
88.58841499,[1.9316419158238483]
81.50861656,[1.7653594400815305]
66.74760283,[1.4186690742809973]
49.62523327,[1.0165177942463626]
32.00400568,[0.6026498885065612]
11.41249929,[0.11901935924120288]
-13.31933032,[-0.4618545028961345]
-37.55984968,[-1.0311890132376076]
-42.2938198,[-1.1423752679631898]
-38.84384896,[-1.0613461683092886]
-29.93623767,[-0.8521340455495423]
-13.1392052,[-0.45762392328385837]
6.021015342,[-0.00760985311031384]
10.94514401,[0.1080426352881109]
6.837950091,[0.01157740679923824]
5.193421339,[-0.02704746578939897]
-2.262695449,[-0.20216849094159345]
-11.89246839,[-0.4283419478977485]
-10.96556162,[-0.406571786780617]
-13.56142437,[-0.4675405402027763]
-22.97027537,[-0.688525226933551]
-34.78043626,[-0.9659092246732004]
-36.42950288,[-1.0046406776868444]
-34.87071994,[-0.9680297079013546]
-28.75336453,[-0.8243520294154628]
-13.73344682,[-0.47158081326310114]
12.78697277,[0.15130147226409568]
39.75849644,[0.7847787915315202]
49.67857675,[1.0177706669102966]
38.6670767,[0.7591447317153233]
24.12166008,[0.4175180723985476]
7.092694547,[0.01756056285150877]
-13.31933387,[-0.4618545862746084]
-31.41985507,[-0.8869796102595505]
-45.99645858,[-1.2293387527580406]
-46.90283266,[-1.2506266647602282]
-38.60477458,[-1.0557310536720543]
-25.49414031,[-0.7478029754191722]
-15.71414356,[-0.5181012277746676]
-14.31396271,[-0.4852153284758393]
-21.73174522,[-0.6594360005015064]
-33.64208126,[-0.9391728013773685]
-50.7873193,[-1.3418611909792404]
-52.76245734,[-1.3882510488927557]
-55.32594113,[-1.4484593211113899]
-57.34810354,[-1.4959536354216705]
-61.30261161,[-1.5888327475495245]
-80.41755375,[-2.0377833686917644]
-95.59289186,[-2.394204927314803]
-104.7569266,[-2.6094396404810376]
-95.61052519,[-2.3946190794685647]
-80.3864473,[-2.037052774795809]
-68.09341531,[-1.748327634682362]
-47.99973796,[-1.276389563343044]
-23.21464589,[-0.69426473144993]
-9.016520274,[-0.360794859154583]
-5.57990493,[-0.2800794386204483]
-9.512033043,[-0.37243291506901544]
-18.34692389,[-0.5799370604875032]
-30.93747365,[-0.87564996894804]
-30.69379187,[-0.8699266407950809]
-24.87767689,[-0.7333241643773476]
-6.494151248,[-0.30155224504261335]
14.58417623,[0.19351219954626483]
21.88677647,[0.3650275977980259]
22.88706024,[0.3885211567411241]
16.7747267,[0.2449614263839415]
12.57364433,[0.14629104979230131]
3.023616279,[-0.0780094473800257]
-12.52099391,[-0.44310406020450066]
-16.97998737,[-0.5478319672457189]
-23.83548698,[-0.7088463603633055]
-23.70014282,[-0.7056675464147756]
-13.29829265,[-0.46136039336942436]
1.950961037,[-0.10320278741947296]
6.644552954,[0.007035108729625523]
-5.337329267,[-0.27438208972029404]
-20.30670101,[-0.6259661381002043]
-9.889922529,[-0.3813083653957942]
25.63225761,[0.45299731656378434]
51.58563174,[1.062561465440692]
54.72520893,[1.1363003823179214]
48.71418322,[0.9951200582321237]
35.91610067,[0.6945328491173928]
17.41026931,[0.2598883483401835]
5.143215262,[-0.028226650601426092]
-1.700708816,[-0.18896917042515762]
-6.382024483,[-0.29891873559096405]
-4.143538985,[-0.24634366382854456]
-3.938092733,[-0.2415183694713237]
-0.262972595,[-0.1552012121059991]
-0.269491803,[-0.15535432805369695]
-9.582799419,[-0.37409499744564484]
-19.76190561,[-0.6131705862521234]
-23.76398886,[-0.7071670915928638]
-32.37895187,[-0.909505815201311]
-41.02483841,[-1.112570836483051]
-40.95416701,[-1.1109109847976726]
-42.4079031,[-1.1450547303451226]
-47.39805451,[-1.2622578878909254]
-51.1187806,[-1.3496461874197065]
-49.28491389,[-1.3065743542686292]
-51.61822078,[-1.3613764860202542]
-56.24670974,[-1.4700853159148342]
-51.61149413,[-1.3612184979042772]
-56.84177346,[-1.4840615144696896]
-74.88012993,[-1.9077264820264075]
-85.76687879,[-2.163422399237098]
-92.99146035,[-2.333105381016438]
-101.0133586,[-2.521514855431795]
-91.83019843,[-2.3058309453171613]
-64.5108126,[-1.6641834243478404]
-37.68325214,[-1.0340873537432556]
-11.34498899,[-0.4154833572259914]
3.846624369,[-0.05867954355377282]
8.099147522,[0.04119901725892063]
4.85843641,[-0.03491522133092001]
1.174165782,[-0.12144729528553729]
3.012057077,[-0.0782809371329007]
1.215963129,[-0.12046560542425962]
4.768267442,[-0.03703301033048195]
10.32547521,[0.09348853982578133]
12.09995072,[0.13516545815393657]
3.743265769,[-0.061107116042903684]
-8.66938133,[-0.3526416435502661]
-23.65814663,[-0.7046811863490209]
-38.93216146,[-1.0634203546415955]
-42.8102414,[-1.1545044073763875]
-45.02255913,[-1.2064648795438166]
-40.2148425,[-1.0935465483500413]
-41.0927854,[-1.114166700239364]
-49.33091526,[-1.3076547835727637]
-29.38851148,[-0.8392696585471981]
-7.354465789,[-0.32175836153152526]
2.556471644,[-0.08898122393631691]
7.858801062,[0.03555402541348161]
15.37808355,[0.21215861667025465]
25.8144165,[0.4572756631166074]
25.58356329,[0.4518536382282715]
21.64152371,[0.35926737220422517]
21.33467725,[0.3520605019033194]
13.60443015,[0.17050100715258099]
8.877310987,[0.05947566012831657]
9.7918846,[0.08095615369347536]
3.903754667,[-0.057337730296621044]
-5.044168098,[-0.2674966443993837]
-13.2115031,[-0.45932197640243716]
-27.28366053,[-0.7898332472573687]
-17.68442522,[-0.564377024405573]
-2.398153151,[-0.20534997163904958]
14.08053799,[0.1816833015552095]
36.04881047,[0.697649790131668]
62.41993167,[1.317025520188536]
82.51979484,[1.7891088772269126]
80.0677795,[1.7315186526852597]
79.44714171,[1.716941798657448]
77.78358058,[1.6778699146228786]
74.90707053,[1.6103096277953821]
72.90070655,[1.563186369536939]
79.06830451,[1.7080440894723452]
84.85173554,[1.843878921418732]
77.96653204,[1.6821668761833324]
75.17805072,[1.6166741108122136]
73.04618902,[1.5666033008984592]
58.1181772,[1.2159906686486763]
40.49595281,[0.8020993511728689]
28.92263259,[0.5302780051603068]
21.93131904,[0.3660737644210954]
8.43632453,[0.049118257927701525]
-6.804526918,[-0.30884200552492985]
-20.09766755,[-0.6210565913686905]
-21.17670173,[-0.6463997528492048]
-8.495865383,[-0.34856629288411267]
12.78113547,[0.1511643722173574]
34.08130741,[0.6514392541846177]
53.76345224,[1.1137117048215006]
57.79350864,[1.208365212573016]
57.99041961,[1.2129900396660693]
50.15852761,[1.029043221916563]
44.7103995,[0.9010836141326289]
31.69405173,[0.5953700329172108]
29.75203736,[0.5497581471321012]
35.51389125,[0.6850861990770354]
44.29979364,[0.89143975779545]
52.94051693,[1.094383510371398]
62.93826864,[1.3291996456940232]
54.40635594,[1.1288115159187915]
52.11175383,[1.0749184392349196]
53.04636462,[1.0968695438536824]
38.83597009,[0.7631115128748983]
33.60768324,[0.6403152934761769]
23.45014371,[0.4017462385519878]
10.03063853,[0.08656374195550558]
-5.930311077,[-0.288309390675522]
-9.219588816,[-0.3655643084889114]
-20.39674325,[-0.6280809506526548]
-31.18392285,[-0.8814382952013786]
-32.22370467,[-0.9058595406606864]
-33.05386342,[-0.9253573912808697]
-28.61343645,[-0.8210655534234806]
-28.0159101,[-0.8070315153386886]
-33.19424462,[-0.9286545096542916]
-46.59681127,[-1.2434391727910106]
-61.30956931,[-1.5889961623123756]
-74.21872019,[-1.892192021528034]
-81.94425009,[-2.0736407239020784]
-86.72975885,[-2.1860374612057067]
-76.48526414,[-1.945426099180266]
-67.94243078,[-1.7447814770204708]
-60.99362154,[-1.5815755305076276]
-44.4840829,[-1.1938177453721182]
-25.81156042,[-0.7552581879175312]
-15.70616392,[-0.5179138108152935]
-18.27161844,[-0.5781683693606727]
-33.94594818,[-0.9463096915379253]
-34.11422186,[-0.950261917634378]
-39.50099502,[-1.0767804882071659]
-71.28240445,[-1.8232270847948937]
-94.24753741,[-2.362606729864859]
-91.21105676,[-2.2912892305013015]
-78.08510734,[-1.9830014469427462]
-72.58791697,[-1.853889519055496]
-58.46864003,[-1.5222715572606977]
-37.80839264,[-1.0370265154102682]
-14.63767267,[-0.49281827001484674]
9.84914017,[0.08230090920082074]
22.70335647,[0.38420652575539455]
25.83425963,[0.4577417166088784]
30.43793944,[0.565867856625512]
35.66871702,[0.6887225755358933]
41.40149423,[0.8233677065778424]
42.29313454,[0.8443095680848299]
37.15959211,[0.723738600842104]
25.85207224,[0.4581600794930082]
11.03062114,[0.1100502275855865]
4.257321528,[-0.049033542886652653]
3.214733523,[-0.07352069691578846]
9.982293805,[0.08542827452072417]
25.19935985,[0.4428298927327497]
30.97255718,[0.5784243668513211]
35.97442104,[0.695902613469541]
35.16185297,[0.6768179132870871]
37.79270235,[0.7386083939818237]
43.33737947,[0.868835638135918]
51.18466429,[1.0531439854181595]
48.74319118,[0.9958013651157482]
37.20948821,[0.7249105052571688]
23.3407131,[0.3991760534072122]
15.44466473,[0.21372240179178176]
0.733297185,[-0.1318019293208176]
-3.061442188,[-0.22092857098698296]
-9.675438066,[-0.3762707915342597]
-0.680593008,[-0.16500981850641736]
12.24800207,[0.1386427245278879]
25.67864035,[0.45408670306470933]
30.3484627,[0.5637663259116563]
23.05832421,[0.3925436154620368]
9.358156496,[0.0707692276608734]
2.242684018,[-0.09635112066776728]
7.851377707,[0.03537967386097362]
18.86021331,[0.29394302947151035]
31.00388409,[0.5791601386679428]
43.64886933,[0.8761515674807352]
55.3189962,[1.1502466010268448]
52.66402476,[1.0878895680642062]
61.07790285,[1.2855054314581085]
73.11327812,[1.568179015483221]
81.69551672,[1.7697491443405875]
86.79277226,[1.8894678452418567]
90.71470989,[1.9815819788957092]
81.15518395,[1.7570584058105776]
73.59042947,[1.5793858186946776]
69.57220822,[1.4850102818574809]
72.51367486,[1.5540961972332716]
78.81130223,[1.7020079041469642]
74.67933283,[1.6049607765603817]
49.1570885,[1.0055225276252735]
13.94844368,[0.17858081648936378]
-4.373489209,[-0.2517444803803543]
-11.19833535,[-0.4120389187187467]
-5.774945114,[-0.28466032676089736]
-4.431527667,[-0.2531076234952221]
-3.521885106,[-0.23174294502602702]
0.280142849,[-0.1424451172065278]
7.260003658,[0.021490134218037943]
16.23272663,[0.23223152815545345]
17.89949129,[0.27137865315977405]
